净值日期,Unnamed: 0,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2020-07-08,9,1.3493,2.4754,-0.12,暂停申购,开放赎回,
2020-07-09,10,1.3699,2.496,1.53,暂停申购,开放赎回,
2020-07-10,11,1.3876,2.5137,1.29,暂停申购,开放赎回,
2020-07-13,12,1.4484,2.5745,4.38,暂停申购,开放赎回,
2020-07-14,13,1.4522,2.5783,0.26,暂停申购,开放赎回,
2020-07-15,14,1.4841,2.6102,2.2,暂停申购,开放赎回,
2020-07-16,15,1.3552,2.4813,-8.69,暂停申购,开放赎回,
2020-07-17,16,1.3536,2.4797,-0.12,暂停申购,开放赎回,
2020-07-20,17,1.3385,2.4646,-1.12,暂停申购,开放赎回,
2020-07-21,18,1.3698,2.4959,2.34,暂停申购,开放赎回,
2020-07-22,19,1.3875,2.5136,1.29,暂停申购,开放赎回,
2020-07-23,20,1.3914,2.5175,0.28,暂停申购,开放赎回,
2020-07-24,21,1.3282,2.4543,-4.54,暂停申购,开放赎回,
2020-07-27,22,1.344,2.4701,1.19,暂停申购,开放赎回,
2020-07-28,23,1.3776,2.5037,2.5,暂停申购,开放赎回,
2020-07-29,24,1.3859,2.512,0.6,暂停申购,开放赎回,
2020-07-30,25,1.3957,2.5218,0.71,暂停申购,开放赎回,
2020-07-31,26,1.3939,2.52,-0.13,暂停申购,开放赎回,
2020-08-03,27,1.3952,2.5213,0.09,暂停申购,开放赎回,
2020-08-04,28,1.3884,2.5145,-0.49,暂停申购,开放赎回,
2020-08-05,29,1.392,2.5181,0.26,暂停申购,开放赎回,
2020-08-06,30,1.3562,2.4823,-2.57,暂停申购,开放赎回,
2020-08-07,31,1.3405,2.4666,-1.16,暂停申购,开放赎回,
2020-08-10,32,1.3421,2.4682,0.12,暂停申购,开放赎回,
2020-08-11,33,1.3544,2.4805,0.92,暂停申购,开放赎回,
2020-08-12,34,1.3304,2.4565,-1.77,暂停申购,开放赎回,
2020-08-13,35,1.3409,2.467,0.79,暂停申购,开放赎回,
2020-08-14,36,1.3869,2.513,3.43,暂停申购,开放赎回,
2020-08-17,37,1.419,2.5451,2.31,暂停申购,开放赎回,
2020-08-18,38,1.4274,2.5535,0.59,暂停申购,开放赎回,
2020-08-19,39,1.4294,2.5555,0.14,暂停申购,开放赎回,
2020-08-20,0,1.3974,2.5235,-2.24,暂停申购,开放赎回,
2020-08-21,1,1.4165,2.5426,1.37,暂停申购,开放赎回,
2020-08-24,2,1.4456,2.5717,2.05,暂停申购,开放赎回,
2020-08-25,3,1.5018,2.6279,3.89,暂停申购,开放赎回,
2020-08-26,4,1.0,2.6242,-0.24,暂停申购,暂停赎回,每份基金份额折算1.498173314份
2020-08-27,5,1.0118,2.636,1.18,暂停申购,暂停赎回,
2020-08-28,6,1.052,2.6762,3.97,限制大额申购,开放赎回,
2020-08-31,7,1.0577,2.6819,0.54,限制大额申购,开放赎回,
2020-09-01,8,1.0457,2.6699,-1.13,限制大额申购,开放赎回,
2020-09-02,9,1.0377,2.6619,-0.77,限制大额申购,开放赎回,
2020-09-03,10,1.0593,2.6835,2.08,限制大额申购,开放赎回,
2020-09-04,11,1.0391,2.6633,-1.91,限制大额申购,开放赎回,
2020-09-07,12,1.0218,2.6460000000000004,-1.66,限制大额申购,开放赎回,
2020-09-08,13,0.9935,2.6177,-2.77,限制大额申购,开放赎回,
2020-09-09,14,0.9737,2.5979,-1.99,限制大额申购,开放赎回,
2020-09-10,15,0.9889,2.6131,1.56,限制大额申购,开放赎回,
2020-09-11,16,1.0167,2.6409,2.81,限制大额申购,开放赎回,
2020-09-14,17,1.025,2.6492,0.82,限制大额申购,开放赎回,
2020-09-15,18,1.0232,2.6474,-0.18,限制大额申购,开放赎回,
2020-09-16,19,1.0061,2.6303,-1.67,限制大额申购,开放赎回,
2020-09-17,20,0.9826,2.6068,-2.34,限制大额申购,开放赎回,
2020-09-18,21,0.996,2.6202,1.36,限制大额申购,开放赎回,
2020-09-21,22,0.9809,2.6051,-1.52,限制大额申购,开放赎回,
2020-09-22,23,0.9719,2.5961,-0.92,限制大额申购,开放赎回,
2020-09-23,24,0.9671,2.5913,-0.49,限制大额申购,开放赎回,
2020-09-24,25,0.9503,2.5745,-1.74,限制大额申购,开放赎回,
2020-09-25,26,0.9506,2.5748,0.03,限制大额申购,开放赎回,
2020-09-28,27,0.9615,2.5857,1.15,限制大额申购,开放赎回,
2020-09-29,28,0.9595,2.5837,-0.21,限制大额申购,开放赎回,
2020-09-30,29,0.9639,2.5881,0.46,限制大额申购,开放赎回,
2020-10-09,30,0.9779,2.6021,1.45,限制大额申购,开放赎回,
2020-10-12,31,1.0321,2.6563,5.54,限制大额申购,开放赎回,
2020-10-13,32,1.0496,2.6738,1.7,限制大额申购,开放赎回,
2020-10-14,33,1.0461,2.6703,-0.33,限制大额申购,开放赎回,
2020-10-15,34,1.0449,2.6691,-0.11,限制大额申购,开放赎回,
2020-10-16,35,1.0333,2.6575,-1.11,限制大额申购,开放赎回,
2020-10-19,36,1.0254,2.6496,-0.76,限制大额申购,开放赎回,
2020-10-20,37,1.0578,2.682,3.16,限制大额申购,开放赎回,
2020-10-21,38,1.0612,2.6854,0.32,限制大额申购,开放赎回,
2020-10-22,39,1.0808,2.705,1.85,限制大额申购,开放赎回,
2020-10-23,0,1.0533,2.6775,-2.54,限制大额申购,开放赎回,
2020-10-26,1,1.0419,2.6661,-1.08,限制大额申购,开放赎回,
2020-10-27,2,1.0514,2.6756,0.91,限制大额申购,开放赎回,
2020-10-28,3,1.0858,2.71,3.27,限制大额申购,开放赎回,
2020-10-29,4,1.1166,2.7408,2.84,限制大额申购,开放赎回,
2020-10-30,5,1.085,2.7092,-2.83,限制大额申购,开放赎回,
2020-11-02,6,1.1031,2.7273,1.67,限制大额申购,开放赎回,
2020-11-03,7,1.1152,2.7394,1.1,限制大额申购,开放赎回,
2020-11-04,8,1.1206,2.7448,0.48,限制大额申购,开放赎回,
2020-11-05,9,1.1418,2.766,1.89,限制大额申购,开放赎回,
2020-11-06,10,1.1343,2.7585,-0.66,限制大额申购,开放赎回,
2020-11-09,11,1.156,2.7802,1.91,限制大额申购,开放赎回,
2020-11-10,12,1.1808,2.805,2.15,限制大额申购,开放赎回,
2020-11-11,13,1.1822,2.8064,0.12,限制大额申购,开放赎回,
2020-11-12,14,1.2029,2.8271,1.75,限制大额申购,开放赎回,
2020-11-13,15,1.1617,2.7859,-3.43,限制大额申购,开放赎回,
2020-11-16,16,1.2068,2.8310000000000004,3.88,限制大额申购,开放赎回,
2020-11-17,17,1.1903,2.8145,-1.37,限制大额申购,开放赎回,
2020-11-18,18,1.171,2.7952,-1.62,限制大额申购,开放赎回,
2020-11-19,19,1.1755,2.7997,0.38,限制大额申购,开放赎回,
2020-11-20,20,1.193,2.8172,1.49,限制大额申购,开放赎回,
2020-11-23,21,1.2053,2.8295,1.03,限制大额申购,开放赎回,
2020-11-24,22,1.2125,2.8367,0.6,限制大额申购,开放赎回,
2020-11-25,23,1.1699,2.7941,-3.51,限制大额申购,开放赎回,
2020-11-26,24,1.1758,2.8,0.5,限制大额申购,开放赎回,
2020-11-27,25,1.1829,2.8071,0.6,限制大额申购,开放赎回,
2020-11-30,26,1.1473,2.7715,-3.01,限制大额申购,开放赎回,
2020-12-01,27,1.1573,2.7815,0.87,限制大额申购,开放赎回,
2020-12-02,28,1.1569,2.7811,-0.03,限制大额申购,开放赎回,
2020-12-03,29,1.1684,2.7926,0.99,限制大额申购,开放赎回,
2020-12-04,30,1.2081,2.8323,3.4,限制大额申购,开放赎回,
2020-12-07,31,1.212,2.8362,0.32,限制大额申购,开放赎回,
2020-12-08,32,1.2305,2.8547,1.53,限制大额申购,开放赎回,
2020-12-09,33,1.2249,2.8491,-0.46,限制大额申购,开放赎回,
2020-12-10,34,1.2352,2.8594,0.84,限制大额申购,开放赎回,
2020-12-11,35,1.2422,2.8664,0.57,限制大额申购,开放赎回,
2020-12-14,36,1.2713,2.8955,2.34,限制大额申购,开放赎回,
2020-12-15,37,1.2569,2.888,-0.59,暂停申购,暂停赎回,每份基金份额折算1.0054441220000001份
2020-12-16,38,1.2858,2.9169,2.3,暂停申购,暂停赎回,
2020-12-17,39,1.3216,2.9527,2.78,限制大额申购,开放赎回,
2020-12-18,0,1.3249,2.9560000000000004,0.25,限制大额申购,开放赎回,
2020-12-21,1,1.3313,2.9624,0.48,限制大额申购,开放赎回,
2020-12-22,2,1.3552,2.9863,1.8,限制大额申购,开放赎回,
2020-12-23,3,1.3476,2.9787,-0.56,限制大额申购,开放赎回,
2020-12-24,4,1.3219,2.9530000000000003,-1.91,限制大额申购,开放赎回,
2020-12-25,5,1.3217,2.9528,-0.02,限制大额申购,开放赎回,
2020-12-28,6,1.3869,3.018,4.93,限制大额申购,开放赎回,
2020-12-29,7,1.3717,3.0028,-1.1,限制大额申购,开放赎回,
2020-12-30,8,1.4017,3.0328,2.19,限制大额申购,开放赎回,
2020-12-31,9,1.4266,3.0577,1.78,暂停申购,暂停赎回,
2021-01-04,10,1.4734,3.1045,3.28,暂停申购,暂停赎回,
2021-01-05,11,1.5488,3.1799,5.12,开放申购,开放赎回,
2021-01-06,12,1.5533,3.1844,0.29,开放申购,开放赎回,
2021-01-07,13,1.5758,3.2069,1.45,开放申购,开放赎回,
2021-01-08,14,1.5287,3.1598,-2.99,开放申购,开放赎回,
2021-01-11,15,1.4791,3.1102,-3.24,开放申购,开放赎回,
2021-01-12,16,1.5243,3.1554,3.06,开放申购,开放赎回,
2021-01-13,17,1.5102,3.1413,-0.93,开放申购,开放赎回,
2021-01-14,18,1.4629,3.094,-3.13,开放申购,开放赎回,
2021-01-15,19,1.4176,3.0487,-3.1,开放申购,开放赎回,
2021-01-18,20,1.3915,3.0226,-1.84,开放申购,开放赎回,
2021-01-19,21,1.3634,2.9945,-2.02,开放申购,开放赎回,
2021-01-20,22,1.3739,3.005,0.77,开放申购,开放赎回,
2021-01-21,23,1.4148,3.0459,2.98,开放申购,开放赎回,
2021-01-22,24,1.4042,3.0353,-0.75,开放申购,开放赎回,
2021-01-25,25,1.4934,3.1245,6.35,开放申购,开放赎回,
2021-01-26,26,1.4599,3.091,-2.24,开放申购,开放赎回,
2021-01-27,27,1.4179,3.049,-2.88,开放申购,开放赎回,
2021-01-28,28,1.3997,3.0308,-1.28,开放申购,开放赎回,
2021-01-29,29,1.4254,3.0565,1.84,开放申购,开放赎回,
2021-02-01,30,1.4223,3.0534,-0.22,开放申购,开放赎回,
2021-02-02,31,1.4844,3.1155,4.37,开放申购,开放赎回,
2021-02-03,32,1.4838,3.1149,-0.04,开放申购,开放赎回,
2021-02-04,33,1.492,3.1231,0.55,开放申购,开放赎回,
2021-02-05,34,1.5084,3.1395,1.1,开放申购,开放赎回,
2021-02-08,35,1.5086,3.1397,0.01,开放申购,开放赎回,
2021-02-09,36,1.5439,3.175,2.34,开放申购,开放赎回,
2021-02-10,37,1.6198,3.2509,4.92,开放申购,开放赎回,
2021-02-18,38,1.5632,3.1943,-3.49,开放申购,开放赎回,
2021-02-19,39,1.5541,3.1852,-0.58,开放申购,开放赎回,
2021-02-22,0,1.4313,3.0624,-7.9,开放申购,开放赎回,
2021-02-23,1,1.436,3.0671,0.33,开放申购,开放赎回,
2021-02-24,2,1.3567,2.9878,-5.52,开放申购,开放赎回,
2021-02-25,3,1.3373,2.9684,-1.43,开放申购,开放赎回,
2021-02-26,4,1.2999,2.931,-2.8,开放申购,开放赎回,
2021-03-01,5,1.3075,2.9386,0.58,开放申购,开放赎回,
2021-03-02,6,1.2715,2.9026,-2.75,开放申购,开放赎回,
2021-03-03,7,1.3024,2.9335,2.43,开放申购,开放赎回,
2021-03-04,8,1.2375,2.8686,-4.98,开放申购,开放赎回,
2021-03-05,9,1.2521,2.8832,1.18,开放申购,开放赎回,
2021-03-08,10,1.1629,2.794,-7.12,开放申购,开放赎回,
2021-03-09,11,1.1255,2.7566,-3.22,开放申购,开放赎回,
2021-03-10,12,1.1668,2.7979,3.67,开放申购,开放赎回,
2021-03-11,13,1.2119,2.843,3.87,开放申购,开放赎回,
2021-03-12,14,1.2167,2.8478,0.4,开放申购,开放赎回,
2021-03-15,15,1.1572,2.7883,-4.89,开放申购,开放赎回,
2021-03-16,16,1.1886,2.8197,2.71,开放申购,开放赎回,
2021-03-17,17,1.2034,2.8345,1.25,开放申购,开放赎回,
2021-03-18,18,1.2389,2.87,2.95,开放申购,开放赎回,
2021-03-19,19,1.2058,2.8369,-2.67,开放申购,开放赎回,
2021-03-22,20,1.2113,2.8424,0.46,开放申购,开放赎回,
2021-03-23,21,1.2227,2.8538,0.94,开放申购,开放赎回,
2021-03-24,22,1.2235,2.8546,0.07,开放申购,开放赎回,
2021-03-25,23,1.2145,2.8456,-0.74,开放申购,开放赎回,
2021-03-26,24,1.2588,2.8899,3.65,开放申购,开放赎回,
2021-03-29,25,1.2814,2.9125,1.8,开放申购,开放赎回,
2021-03-30,26,1.2865,2.9176,0.4,开放申购,开放赎回,
2021-03-31,27,1.264,2.8951,-1.75,开放申购,开放赎回,
2021-04-01,28,1.2946,2.9257,2.42,开放申购,开放赎回,
2021-04-02,29,1.3565,2.9876,4.78,开放申购,开放赎回,
2021-04-06,30,1.3374,2.9685,-1.41,开放申购,开放赎回,
2021-04-07,31,1.2782,2.9093,-4.43,开放申购,开放赎回,
2021-04-08,32,1.3029,2.934,1.93,开放申购,开放赎回,
2021-04-09,33,1.2661,2.8972,-2.82,开放申购,开放赎回,
2021-04-12,34,1.2674,2.8985,0.1,开放申购,开放赎回,
2021-04-13,35,1.2788,2.9099,0.9,开放申购,开放赎回,
2021-04-14,36,1.295,2.9261,1.27,开放申购,开放赎回,
2021-04-15,37,1.2852,2.9163,-0.76,开放申购,开放赎回,
2021-04-16,38,1.3168,2.9479,2.46,开放申购,开放赎回,
2021-04-19,39,1.3331,2.9642,1.24,开放申购,开放赎回,
